V*enna - Where I Wanna Be
Vee, Bobby - Bobby Vee Medley 2 (slow songs)
Vee, Bobby - Bobby Vee Medley 1 (fast songs)
Vega, Ray - Remember When
Vega, Suzanne - Tom's Diner [w/DNA]
Vega, Suzanne - Tom's Diner
Vega, Suzanne - Luka
Vega, Tony - Carita de Sol
Vel - You're My God
Vel - Un Lugar Celestial
Vel - Solo Tu
Vel - No Hace Falta un Hombre
Vel - Lost Without You
Vel - Llegar a Ti
Vel - Imagine Me Without You
Vel - He
Vel - De Creer en Ti
Vel - Como Se Cura una Herida
Velvelettes, The - He Was Really Saying Something
Velvelettes, The - He Was Really Saying Somethin'
Velvet Revolver - Slither
Velvet Revolver - Set Me Free
Velvet Revolver - Fall to Pieces
Velvet Revolver - Dirty Little Thing
Velvet Revolver -  see also  Stone Temple Pilots 
Velvet Revolver -  see also  Guns n' Roses 
Velvet Underground, The -  see also  Reed, Lou 
Velvet Underground, The - I'm Waiting for the Man
Velvet Underground, The - Sweet Jane
Vendetta Red - Shatterday
Vendetta Red - Seconds Away
Vengaboys, The - We're Going to Ibiza
Vengaboys, The - We Like to Party
Vengaboys, The - Uncle John from Jamaica
Vengaboys, The - Sha La La La
Vengaboys, The - Kiss (When the Sun Don't Shine)
Vengaboys, The - Forever as One
Vengaboys, The - Cheeka Bow Bow
Vengaboys, The - Boom Boom Boom
Vera, Billy & the Beaters - At This Moment
Vera, Billy & the Beaters - Storybook Children [w/Judy Clay]
Verbalicious - Don't Play Nice
Verne, Larry - Mr. Custer
Veronicas, The - When It All Falls Apart
Veronicas, The - Untouched
Veronicas, The - This Love
Veronicas, The - Take Me to the Floor
Veronicas, The - Revolution
Veronicas, The - Popular
Veronicas, The - Leave Me Alone
Veronicas, The - Hook Me Up
Veronicas, The - Everything I'm Not
Veronicas, The - 4ever
Vertical Horizon - You're a God
Vertical Horizon - Send It Up
Vertical Horizon - I'm Still Here
Vertical Horizon - Forever
Vertical Horizon - Everything You Want
Vertical Horizon - Best I Ever Had (Grey Sky Morning)
Veruca Salt - Seether
Veruca Salt - Volcano Girls
Verve Pipe, The - Photograph
Verve Pipe, The - Hero
Verve Pipe, The - Freshmen, The
Verve, The - Sonnet
Verve, The - Lucky Man
Verve, The - Love Is Noise
Verve, The - Drugs Don't Work, The
Verve, The - Bitter Sweet Symphony
Via, Angela - Picture Perfect
VIC - Get Silly
Vickers, Diana - Cinderella
Vickers, Diana - Once
Vico C - Emboscada
Victoria - Ya No Me Duele
Victoria - Echale Le
Vidal, Daniele - Les Champs Elysees
Vidal, Maria - Body Rock
Videos, The - Trickle, Trickle
View, The - Superstar Tradesman
View, The - Same Jeans
View, The - Face for the Radio
View, The - Don, The
Village People, The - Y.M.C.A.
Village People, The - Macho Man
Village People, The - In the Navy
Village People, The - Can't Stop the Music
Villarreal, Alicia - Te Quedo Grande la Yegua
Vincent, Gene & His Blue Caps - Be Bop a Lula
Vincent, Gene & His Blue Caps - Lotta Lovin'
Vincent, Rhonda - I'm Not Over You
Vincent, Rhonda - What More Do You Want from Me
Vines, The - Ride
Vines, The - Outtathaway
Vines, The - Ms. Jackson
Vines, The - Get Free
Vines, The - Don't Listen to the Radio
Vinton, Bobby - There I Said It Again
Vinton, Bobby - Roses Are Red
Vinton, Bobby - Please Love Me Forever
Vinton, Bobby - My Melody of Love
Vinton, Bobby - My Heart Belongs to Only You
Vinton, Bobby - Mr. Lonely
Vinton, Bobby - I Love How You Love Me
Vinton, Bobby - Halfway to Paradise
Vinton, Bobby - Blue Velvet
Vinton, Bobby - Blue on Blue
Violent Femmes - Kiss Off
Violent Femmes - Breakin' Up
Violent Femmes - Blister in the Sun
Violent Femmes - Add It Up
Visage - Fade to Grey
Vitamin C - Smile [w/Lady Saw]
Vitamin C - Me Myself and I
Vitamin C - Itch, The
Vitamin C - Graduation (Friends Forever)
Vives, Carlos - Fruta Fresca
Vives, Carlos - Luna Nueva
Vives, Carlos - Tu Amor Eterno
Vixen - Edge of a Broken Heart
Vixen - Cryin'
Voegele, Kate - 99 Times
Voegele, Kate - Inside Out
Vogues, The - You're the One
Vogues, The - Turn Around, Look at Me
Vogues, The - Five O'Clock World
Voices of Theory - Say It
Voices of Theory - Wherever You Go
Volbeat - Fallen
Volbeat - Warrior's Call
Von Bondies, The - C'mon C'mon
Vonray - Inside Out [from Smallville TV soundtrack]
Vries, Jurgen - Opera Song, The [w/Charlotte Church]
VS - Call You Sexy
